Family.Unique,Block.ID,HabitatType,Dist.from.cg.km,No.Days.to.Germ,Region,Population,Germination.Y.N,Survival.Y.N,Flower.Y.N.2016,No.Flowers.2016,Fruit.Y.N.2016,No.Fruit.2016,sm
MAN-MIS_11,1,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,10,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_11,11,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_11,12,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_11,2,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,3,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,4,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,5,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,6,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,7,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_11,8,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_11,9,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_18,1,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,1,4,0,0,0
MAN-MIS_18,10,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,11,0,0,0
MAN-MIS_18,11,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,12,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,2,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,3,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,4,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,5,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_18,6,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,7,Alvar,1056.428,13,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_18,8,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_18,9,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_20,1,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,7,0,0,0
MAN-MIS_20,10,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_20,11,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_20,12,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,17,0,0,0
MAN-MIS_20,2,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,1,0,0,0
MAN-MIS_20,3,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_20,4,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,4,1,2,53
MAN-MIS_20,5,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,9,1,1,6
MAN-MIS_20,6,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_20,7,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,15,0,0,0
MAN-MIS_20,8,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_20,9,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,1,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,10,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,11,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_23,12,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,2,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,3,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,4,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,4,0,0,0
MAN-MIS_23,5,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,1,1,1,1,4
MAN-MIS_23,6,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,9,0,0,0
MAN-MIS_23,7,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_23,8,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,1,5,0,0,0
MAN-MIS_23,9,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,5,0,0,0
MAN-MIS_27,1,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_27,10,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,15,0,0,0
MAN-MIS_27,11,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_27,12,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_27,2,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,6,0,0,0
MAN-MIS_27,3,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_27,4,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_27,5,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_27,6,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_27,7,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,15,0,0,0
MAN-MIS_27,8,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_27,9,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,1,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,0,0,0,0,0,0
MAN-MIS_30,11,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,1,5,0,0,0
MAN-MIS_30,12,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,2,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_30,3,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,4,Alvar,1056.428,15,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,5,Alvar,1056.428,13,GL_alvar,MAN-MIS,1,0,0,0,0,0,0
MAN-MIS_30,6,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,7,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,8,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_30,9,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,1,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,10,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,11,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,1,6,0,0,0
MAN-MIS_32,12,Alvar,1056.428,19,GL_alvar,MAN-MIS,1,1,1,3,0,0,0
MAN-MIS_32,2,Alvar,1056.428,13,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,3,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,4,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,5,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,6,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,7,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_32,8,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_32,9,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,1,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,10,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,1,13,0,0,0
MAN-MIS_36,11,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,12,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,2,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,3,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,4,Alvar,1056.428,13,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,5,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,6,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,7,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,8,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_36,9,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,1,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,19,1,2,97
MAN-MIS_7,10,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,11,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,8,0,0,0
MAN-MIS_7,12,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,1,3,0,0,0
MAN-MIS_7,2,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,3,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,4,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_7,5,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,6,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,1,12,0,0,0
MAN-MIS_7,7,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,8,Alvar,1056.428,14,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_7,9,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_8,1,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_8,10,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,8,0,0,0
MAN-MIS_8,11,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,1,0,0,0
MAN-MIS_8,2,Alvar,1056.428,11,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_8,3,Alvar,1056.428,9,GL_alvar,MAN-MIS,1,1,1,2,0,0,0
MAN-MIS_8,4,Alvar,1056.428,10,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_8,5,Alvar,1056.428,8,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_8,6,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,1,5,0,0,0
MAN-MIS_8,7,Alvar,1056.428,12,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MAN-MIS_8,8,Alvar,1056.428,NA,GL_alvar,MAN-MIS,0,0,0,0,0,0,0
MAN-MIS_8,9,Alvar,1056.428,16,GL_alvar,MAN-MIS,1,1,0,0,0,0,0
MB-CRN_10,1,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_10,10,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,1,5,0,0,0
MB-CRN_10,11,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_10,12,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_10,2,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,1,4,0,0,0
MB-CRN_10,3,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_10,4,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_10,5,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_10,6,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_10,7,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_10,8,Prairie,472.9779,15,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_10,9,Prairie,472.9779,20,MB_alvar,MB-CRN,1,0,0,0,0,0,0
MB-CRN_16,1,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,1,6,0,0,0
MB-CRN_16,10,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,11,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,12,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,2,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,3,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,4,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,5,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,6,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,7,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_16,8,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,1,7,0,0,0
MB-CRN_16,9,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_17,1,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,10,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_17,11,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,12,Prairie,472.9779,13,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,2,Prairie,472.9779,15,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,3,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_17,4,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,5,Prairie,472.9779,31,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,6,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,7,Prairie,472.9779,17,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_17,8,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_17,9,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,1,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,10,Prairie,472.9779,18,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,11,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,12,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,1,9,0,0,0
MB-CRN_2,2,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,1,2,0,0,0
MB-CRN_2,3,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,1,13,0,0,0
MB-CRN_2,4,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,5,Prairie,472.9779,13,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,6,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,7,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,8,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_2,9,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,1,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,10,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,11,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,12,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_21,2,Prairie,472.9779,15,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,3,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,1,2,0,0,0
MB-CRN_21,4,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,5,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,6,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_21,7,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,8,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_21,9,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,1,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,10,Prairie,472.9779,13,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,11,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,12,Prairie,472.9779,15,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,2,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,3,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,4,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,5,Prairie,472.9779,13,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_27,6,Prairie,472.9779,16,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_27,7,Prairie,472.9779,13,MB_alvar,MB-CRN,1,1,1,3,0,0,0
MB-CRN_27,8,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_27,9,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,1,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_29,10,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_29,11,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,12,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,2,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,3,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,4,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_29,5,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,6,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_29,7,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,8,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_29,9,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_32,1,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_32,10,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_32,11,Prairie,472.9779,17,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_32,12,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_32,2,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,1,6,0,0,0
MB-CRN_32,3,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_32,4,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_32,5,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_32,6,Prairie,472.9779,31,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_32,7,Prairie,472.9779,33,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_32,8,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,1,8,0,0,0
MB-CRN_32,9,Prairie,472.9779,11,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,1,Prairie,472.9779,12,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,10,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,11,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,12,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,2,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,3,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,1,4,0,0,0
MB-CRN_34,4,Prairie,472.9779,14,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,5,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,6,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,7,Prairie,472.9779,10,MB_alvar,MB-CRN,1,1,1,1,0,0,0
MB-CRN_34,8,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_34,9,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_9,1,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,10,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,11,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_9,12,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,2,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,3,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,4,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,5,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,6,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_9,7,Prairie,472.9779,NA,MB_alvar,MB-CRN,0,0,0,0,0,0,0
MB-CRN_9,8,Prairie,472.9779,9,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-CRN_9,9,Prairie,472.9779,8,MB_alvar,MB-CRN,1,1,0,0,0,0,0
MB-MR_10,1,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,10,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,11,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,12,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,2,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,3,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,4,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,5,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,6,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,7,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,1,21,0,0,0
MB-MR_10,8,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_10,9,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,1,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,10,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,11,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,12,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_13,2,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,3,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,4,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,5,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_13,6,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,7,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,8,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_13,9,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_19,1,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,10,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,11,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,12,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,2,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
